,Collection,PatientID,PatientName,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,SeriesDate
75,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951576.46,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,4536.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
76,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951615.51,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,4537.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
77,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951615.52,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,4538.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
78,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951650.54,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,4539.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
79,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951693.59,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,4540.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
80,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951693.60,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,4541.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
81,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951735.62,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,4542.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
82,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951781.67,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,4543.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
83,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951781.68,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,4544.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
84,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951819.70,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,4545.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
85,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951867.75,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,4546.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
86,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951867.76,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,4547.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
87,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951912.78,CT,SliceTh-0.8_SliceInc-0.4_ReconFilter-C,4548.000000,Philips,Mx8000 IDT 16,3.2.0,1,749,
88,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951962.83,CT,SliceTh-1.5_SliceInc-0.7_ReconFilter-C,4549.000000,Philips,Mx8000 IDT 16,3.2.0,1,427,
89,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.188.1184950329.4,2007-07-20,Scanner-Philips_Exp-100_Pitch-1.2_SlCol-16x0.75,30,1.2.840.113704.1.111.1896.1184951962.84,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,4550.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
90,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791266.6,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5646.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
91,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791339.11,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5647.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
92,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791339.12,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5648.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
93,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791575.14,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5649.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
94,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791609.19,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5650.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
95,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791609.20,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5651.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
96,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791699.22,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5652.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
97,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791857.27,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5653.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
98,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791857.28,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5654.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
99,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791913.30,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5655.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
100,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791962.35,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5656.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
101,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187791962.36,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5657.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
102,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792132.38,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5658.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
103,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792170.43,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5659.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
104,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792170.44,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5660.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
105,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792323.46,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5661.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
106,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792360.51,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5662.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
107,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792360.52,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5663.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
108,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792580.54,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5664.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
109,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792617.59,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5665.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
110,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187792617.60,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5666.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
111,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793334.62,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5667.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
112,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793372.67,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5668.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
113,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793372.68,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5669.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
114,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793416.70,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5670.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
115,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793454.75,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5671.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
116,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793454.76,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5672.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
117,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793492.78,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5673.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
118,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793537.83,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5674.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
119,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187791014.2,2007-08-22,Scanner-Philips_Exp-25_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4720.1187793537.84,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5675.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
120,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795230.6,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5677.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
121,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795306.11,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5678.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
122,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795306.12,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5679.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
123,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795469.14,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5680.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
124,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795504.19,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5681.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
125,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795504.20,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5682.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
126,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795577.22,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5683.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
127,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795612.27,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5684.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
128,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187795612.28,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5685.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
129,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796147.36,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5687.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
130,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796184.41,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5688.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
131,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796184.42,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5689.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
132,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796239.44,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5690.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
133,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796273.49,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5691.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
134,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796273.50,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5692.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
135,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796341.52,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5693.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
136,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796386.57,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5694.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
137,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796386.58,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5695.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
138,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796653.66,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5697.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
139,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796691.71,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5698.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
140,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796691.72,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5699.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
141,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796914.74,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5700.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
142,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796970.79,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5701.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
143,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187796970.80,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5702.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
144,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187797056.82,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5703.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
145,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187797101.87,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5704.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
146,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187797101.88,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5705.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
147,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187797167.90,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5706.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
148,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187797213.95,CT,SliceTh-3_SliceInc-1.5_ReconFilter-C,5707.000000,Philips,Mx8000 IDT 16,3.2.0,1,199,
149,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187794929.3,2007-08-22,Scanner-Philips_Exp-100_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.5184.1187797213.96,CT,SliceTh-5_SliceInc-2.5_ReconFilter-C,5708.000000,Philips,Mx8000 IDT 16,3.2.0,1,119,
150,Phantom FDA,NoduleLayout_1,Thoracic Phantom,1.2.840.113704.1.111.1964.1187798423.4,2007-08-22,Scanner-Philips_Exp-200_Pitch-0.9_SlCol-16x1.5,30,1.2.840.113704.1.111.4996.1187799019.6,CT,SliceTh-2_SliceInc-1_ReconFilter-C,5710.000000,Philips,Mx8000 IDT 16,3.2.0,1,299,
